Date,Product_Name,Product_ID,Category,Unit_Price,Units_Sold,Supplier_ID,Lead_Time_Days,On_Time_Delivery_Rate,Unit_of_Measure
7/15/2020,White Oak Lumber,L001,Lumber and Wood Products,4.76,140,S010,10,0.75,board feet
7/16/2020,White Oak Lumber,L001,Lumber and Wood Products,4.74,123,S010,10,0.75,board feet
7/17/2020,White Oak Lumber,L001,Lumber and Wood Products,4.64,135,S007,10,0.54,board feet
7/18/2020,White Oak Lumber,L001,Lumber and Wood Products,4.62,125,S009,10,0.87,board feet
7/19/2020,White Oak Lumber,L001,Lumber and Wood Products,4.62,106,S002,10,0.9,board feet
7/20/2020,White Oak Lumber,L001,Lumber and Wood Products,4.7,120,S008,10,0.96,board feet
7/21/2020,White Oak Lumber,L001,Lumber and Wood Products,4.7,111,S007,10,0.8,board feet
7/22/2020,White Oak Lumber,L001,Lumber and Wood Products,4.74,115,S006,10,0.88,board feet
7/23/2020,White Oak Lumber,L001,Lumber and Wood Products,4.73,101,S004,10,0.98,board feet
7/24/2020,White Oak Lumber,L001,Lumber and Wood Products,4.59,114,S004,10,0.98,board feet
7/25/2020,White Oak Lumber,L001,Lumber and Wood Products,4.68,87,S005,10,0.67,board feet
7/26/2020,White Oak Lumber,L001,Lumber and Wood Products,4.71,135,S007,10,0.71,board feet
7/27/2020,White Oak Lumber,L001,Lumber and Wood Products,4.62,145,S009,10,0.87,board feet
7/28/2020,White Oak Lumber,L001,Lumber and Wood Products,4.66,143,S006,10,0.88,board feet
7/29/2020,White Oak Lumber,L001,Lumber and Wood Products,4.6,123,S009,10,0.87,board feet
7/30/2020,White Oak Lumber,L001,Lumber and Wood Products,4.58,140,S006,10,0.88,board feet
7/31/2020,White Oak Lumber,L001,Lumber and Wood Products,4.55,149,S001,10,0.95,board feet
8/1/2020,White Oak Lumber,L001,Lumber and Wood Products,4.42,141,S006,10,0.88,board feet
8/2/2020,White Oak Lumber,L001,Lumber and Wood Products,4.49,159,S006,10,0.88,board feet
8/3/2020,White Oak Lumber,L001,Lumber and Wood Products,4.47,144,S001,10,0.95,board feet
8/4/2020,White Oak Lumber,L001,Lumber and Wood Products,4.61,143,S005,10,0.92,board feet
8/5/2020,White Oak Lumber,L001,Lumber and Wood Products,4.46,138,S007,10,0.8,board feet
8/6/2020,White Oak Lumber,L001,Lumber and Wood Products,4.51,144,S002,10,0.9,board feet
8/7/2020,White Oak Lumber,L001,Lumber and Wood Products,4.54,112,S009,10,0.87,board feet
8/8/2020,White Oak Lumber,L001,Lumber and Wood Products,4.45,132,S008,10,0.96,board feet
8/9/2020,White Oak Lumber,L001,Lumber and Wood Products,4.49,146,S004,10,0.98,board feet
8/10/2020,White Oak Lumber,L001,Lumber and Wood Products,4.28,140,S004,10,0.98,board feet
8/11/2020,White Oak Lumber,L001,Lumber and Wood Products,4.62,154,S004,10,0.98,board feet
8/12/2020,White Oak Lumber,L001,Lumber and Wood Products,4.55,115,S001,10,0.95,board feet
8/13/2020,White Oak Lumber,L001,Lumber and Wood Products,4.78,191,S008,10,0.96,board feet
8/14/2020,White Oak Lumber,L001,Lumber and Wood Products,4.51,122,S007,10,0.8,board feet
8/15/2020,White Oak Lumber,L001,Lumber and Wood Products,4.58,125,S007,10,0.8,board feet
8/16/2020,White Oak Lumber,L001,Lumber and Wood Products,4.61,130,S005,10,0.92,board feet
8/17/2020,White Oak Lumber,L001,Lumber and Wood Products,4.54,308,S002,10,0.9,board feet
8/18/2020,White Oak Lumber,L001,Lumber and Wood Products,4.39,118,S010,10,0.75,board feet
8/19/2020,White Oak Lumber,L001,Lumber and Wood Products,4.72,130,S007,10,0.8,board feet
8/20/2020,White Oak Lumber,L001,Lumber and Wood Products,4.51,129,S010,10,0.47,board feet
8/21/2020,White Oak Lumber,L001,Lumber and Wood Products,4.49,118,S008,10,0.96,board feet
8/22/2020,White Oak Lumber,L001,Lumber and Wood Products,4.54,92,S009,10,0.87,board feet
8/23/2020,White Oak Lumber,L001,Lumber and Wood Products,4.68,99,S010,10,0.75,board feet
8/24/2020,White Oak Lumber,L001,Lumber and Wood Products,4.6,118,S003,10,0.85,board feet
8/25/2020,White Oak Lumber,L001,Lumber and Wood Products,4.61,138,S009,10,0.87,board feet
8/26/2020,White Oak Lumber,L001,Lumber and Wood Products,4.51,157,S005,10,0.92,board feet
8/27/2020,White Oak Lumber,L001,Lumber and Wood Products,4.66,109,S006,10,0.88,board feet
8/28/2020,White Oak Lumber,L001,Lumber and Wood Products,4.5,130,S008,10,0.96,board feet
8/29/2020,White Oak Lumber,L001,Lumber and Wood Products,4.4,130,S002,10,0.9,board feet
8/30/2020,White Oak Lumber,L001,Lumber and Wood Products,4.52,143,S009,10,0.87,board feet
8/31/2020,White Oak Lumber,L001,Lumber and Wood Products,4.52,117,S008,10,0.96,board feet
9/1/2020,White Oak Lumber,L001,Lumber and Wood Products,4.34,133,S004,10,0.98,board feet
9/2/2020,White Oak Lumber,L001,Lumber and Wood Products,4.37,170,S001,10,0.95,board feet
9/3/2020,White Oak Lumber,L001,Lumber and Wood Products,4.36,133,S009,10,0.67,board feet
9/4/2020,White Oak Lumber,L001,Lumber and Wood Products,4.53,117,S004,10,0.98,board feet
9/5/2020,White Oak Lumber,L001,Lumber and Wood Products,4.38,148,S009,10,0.87,board feet
9/6/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,138,S005,10,0.92,board feet
9/7/2020,White Oak Lumber,L001,Lumber and Wood Products,4.49,94,S007,10,0.8,board feet
9/8/2020,White Oak Lumber,L001,Lumber and Wood Products,4.5,171,S009,10,0.87,board feet
9/9/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,141,S003,10,0.85,board feet
9/10/2020,White Oak Lumber,L001,Lumber and Wood Products,4.45,123,S008,10,0.96,board feet
9/11/2020,White Oak Lumber,L001,Lumber and Wood Products,4.21,145,S006,10,0.88,board feet
9/12/2020,White Oak Lumber,L001,Lumber and Wood Products,4.26,98,S002,10,0.9,board feet
9/13/2020,White Oak Lumber,L001,Lumber and Wood Products,4.35,149,S003,10,0.85,board feet
9/14/2020,White Oak Lumber,L001,Lumber and Wood Products,4.37,144,S006,10,0.88,board feet
9/15/2020,White Oak Lumber,L001,Lumber and Wood Products,4.36,109,S009,10,0.87,board feet
9/16/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,118,S007,10,0.8,board feet
9/17/2020,White Oak Lumber,L001,Lumber and Wood Products,4.43,101,S002,10,0.9,board feet
9/18/2020,White Oak Lumber,L001,Lumber and Wood Products,4.29,109,S005,10,0.92,board feet
9/19/2020,White Oak Lumber,L001,Lumber and Wood Products,4.5,103,S002,10,0.9,board feet
9/20/2020,White Oak Lumber,L001,Lumber and Wood Products,4.45,115,S005,10,0.92,board feet
9/21/2020,White Oak Lumber,L001,Lumber and Wood Products,4.4,114,S010,10,0.75,board feet
9/22/2020,White Oak Lumber,L001,Lumber and Wood Products,4.42,105,S002,10,0.9,board feet
9/23/2020,White Oak Lumber,L001,Lumber and Wood Products,4.53,103,S007,10,0.8,board feet
9/24/2020,White Oak Lumber,L001,Lumber and Wood Products,4.43,91,S003,10,0.85,board feet
9/25/2020,White Oak Lumber,L001,Lumber and Wood Products,4.47,101,S010,10,0.75,board feet
9/26/2020,White Oak Lumber,L001,Lumber and Wood Products,4.3,151,S001,10,0.95,board feet
9/27/2020,White Oak Lumber,L001,Lumber and Wood Products,4.41,117,S007,10,0.54,board feet
9/28/2020,White Oak Lumber,L001,Lumber and Wood Products,4.38,138,S006,10,0.88,board feet
9/29/2020,White Oak Lumber,L001,Lumber and Wood Products,4.37,103,S008,10,0.96,board feet
9/30/2020,White Oak Lumber,L001,Lumber and Wood Products,4.41,117,S004,10,0.98,board feet
10/1/2020,White Oak Lumber,L001,Lumber and Wood Products,4.41,133,S001,10,0.95,board feet
10/2/2020,White Oak Lumber,L001,Lumber and Wood Products,4.4,131,S002,10,0.9,board feet
10/3/2020,White Oak Lumber,L001,Lumber and Wood Products,4.41,139,S010,10,0.75,board feet
10/4/2020,White Oak Lumber,L001,Lumber and Wood Products,4.17,122,S007,10,0.8,board feet
10/5/2020,White Oak Lumber,L001,Lumber and Wood Products,4.41,121,S009,10,0.87,board feet
10/6/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,129,S008,10,0.96,board feet
10/7/2020,White Oak Lumber,L001,Lumber and Wood Products,4.28,135,S007,10,0.8,board feet
10/8/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,124,S008,10,0.96,board feet
10/9/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,129,S001,10,0.95,board feet
10/10/2020,White Oak Lumber,L001,Lumber and Wood Products,4.4,123,S001,10,0.95,board feet
10/11/2020,White Oak Lumber,L001,Lumber and Wood Products,4.36,106,S005,10,0.92,board feet
10/12/2020,White Oak Lumber,L001,Lumber and Wood Products,4.38,300,S004,10,0.98,board feet
10/13/2020,White Oak Lumber,L001,Lumber and Wood Products,4.3,119,S008,10,0.96,board feet
10/14/2020,White Oak Lumber,L001,Lumber and Wood Products,4.35,101,S009,10,0.87,board feet
10/15/2020,White Oak Lumber,L001,Lumber and Wood Products,4.41,111,S001,10,0.95,board feet
10/16/2020,White Oak Lumber,L001,Lumber and Wood Products,4.51,101,S001,10,0.95,board feet
10/17/2020,White Oak Lumber,L001,Lumber and Wood Products,4.46,126,S007,10,0.65,board feet
10/18/2020,White Oak Lumber,L001,Lumber and Wood Products,4.22,101,S004,10,0.98,board feet
10/19/2020,White Oak Lumber,L001,Lumber and Wood Products,4.3,115,S004,10,0.98,board feet
10/20/2020,White Oak Lumber,L001,Lumber and Wood Products,4.34,113,S008,10,0.96,board feet
10/21/2020,White Oak Lumber,L001,Lumber and Wood Products,4.43,102,S001,10,0.95,board feet
10/22/2020,White Oak Lumber,L001,Lumber and Wood Products,4.39,87,S003,10,0.85,board feet
10/23/2020,White Oak Lumber,L001,Lumber and Wood Products,4.64,126,S005,10,0.92,board feet
10/24/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,108,S001,10,0.95,board feet
10/25/2020,White Oak Lumber,L001,Lumber and Wood Products,4.43,121,S001,10,0.95,board feet
10/26/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,102,S010,10,0.75,board feet
10/27/2020,White Oak Lumber,L001,Lumber and Wood Products,4.4,122,S010,10,0.41,board feet
10/28/2020,White Oak Lumber,L001,Lumber and Wood Products,4.49,107,S009,10,0.87,board feet
10/29/2020,White Oak Lumber,L001,Lumber and Wood Products,4.37,156,S003,10,0.85,board feet
10/30/2020,White Oak Lumber,L001,Lumber and Wood Products,4.29,143,S007,10,0.8,board feet
10/31/2020,White Oak Lumber,L001,Lumber and Wood Products,4.42,156,S002,10,0.9,board feet
11/1/2020,White Oak Lumber,L001,Lumber and Wood Products,4.52,126,S010,10,0.75,board feet
11/2/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,116,S003,10,0.85,board feet
11/3/2020,White Oak Lumber,L001,Lumber and Wood Products,4.39,140,S001,10,0.95,board feet
11/4/2020,White Oak Lumber,L001,Lumber and Wood Products,4.65,132,S008,10,0.96,board feet
11/5/2020,White Oak Lumber,L001,Lumber and Wood Products,4.31,149,S007,10,0.8,board feet
11/6/2020,White Oak Lumber,L001,Lumber and Wood Products,4.42,145,S005,10,0.92,board feet
11/7/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,131,S005,10,0.92,board feet
11/8/2020,White Oak Lumber,L001,Lumber and Wood Products,4.41,124,S006,10,0.88,board feet
11/9/2020,White Oak Lumber,L001,Lumber and Wood Products,4.43,121,S001,10,0.95,board feet
11/10/2020,White Oak Lumber,L001,Lumber and Wood Products,4.4,107,S007,10,0.8,board feet
11/11/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,135,S008,10,0.96,board feet
11/12/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,147,S005,10,0.92,board feet
11/13/2020,White Oak Lumber,L001,Lumber and Wood Products,4.45,146,S005,10,0.92,board feet
11/14/2020,White Oak Lumber,L001,Lumber and Wood Products,4.36,99,S006,10,0.88,board feet
11/15/2020,White Oak Lumber,L001,Lumber and Wood Products,4.47,117,S004,10,0.98,board feet
11/16/2020,White Oak Lumber,L001,Lumber and Wood Products,4.28,144,S009,10,0.87,board feet
11/17/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,128,S010,10,0.75,board feet
11/18/2020,White Oak Lumber,L001,Lumber and Wood Products,4.66,131,S010,10,0.75,board feet
11/19/2020,White Oak Lumber,L001,Lumber and Wood Products,4.46,108,S001,10,0.95,board feet
11/20/2020,White Oak Lumber,L001,Lumber and Wood Products,4.42,91,S008,10,0.96,board feet
11/21/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,116,S008,10,0.96,board feet
11/22/2020,White Oak Lumber,L001,Lumber and Wood Products,4.43,107,S005,10,0.92,board feet
11/23/2020,White Oak Lumber,L001,Lumber and Wood Products,4.57,105,S001,10,0.95,board feet
11/24/2020,White Oak Lumber,L001,Lumber and Wood Products,4.53,129,S003,10,0.85,board feet
11/25/2020,White Oak Lumber,L001,Lumber and Wood Products,4.41,142,S009,10,0.87,board feet
11/26/2020,White Oak Lumber,L001,Lumber and Wood Products,4.34,118,S003,10,0.85,board feet
11/27/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,141,S010,10,0.75,board feet
11/28/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,143,S003,10,0.85,board feet
11/29/2020,White Oak Lumber,L001,Lumber and Wood Products,4.46,149,S001,10,0.95,board feet
11/30/2020,White Oak Lumber,L001,Lumber and Wood Products,4.52,141,S008,10,0.96,board feet
12/1/2020,White Oak Lumber,L001,Lumber and Wood Products,4.69,139,S004,10,0.98,board feet
12/2/2020,White Oak Lumber,L001,Lumber and Wood Products,4.49,145,S006,10,0.88,board feet
12/3/2020,White Oak Lumber,L001,Lumber and Wood Products,4.4,165,S007,10,0.8,board feet
12/4/2020,White Oak Lumber,L001,Lumber and Wood Products,4.43,122,S001,10,0.95,board feet
12/5/2020,White Oak Lumber,L001,Lumber and Wood Products,4.46,171,S010,10,0.75,board feet
12/6/2020,White Oak Lumber,L001,Lumber and Wood Products,4.62,152,S008,10,0.96,board feet
12/7/2020,White Oak Lumber,L001,Lumber and Wood Products,4.36,160,S003,10,0.85,board feet
12/8/2020,White Oak Lumber,L001,Lumber and Wood Products,4.54,85,S005,10,0.92,board feet
12/9/2020,White Oak Lumber,L001,Lumber and Wood Products,4.42,111,S008,10,0.96,board feet
12/10/2020,White Oak Lumber,L001,Lumber and Wood Products,4.51,154,S002,10,0.9,board feet
12/11/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,143,S002,10,0.9,board feet
12/12/2020,White Oak Lumber,L001,Lumber and Wood Products,4.37,132,S001,10,0.95,board feet
12/13/2020,White Oak Lumber,L001,Lumber and Wood Products,4.58,133,S008,10,0.96,board feet
12/14/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,166,S007,10,0.8,board feet
12/15/2020,White Oak Lumber,L001,Lumber and Wood Products,4.55,121,S002,10,0.9,board feet
12/16/2020,White Oak Lumber,L001,Lumber and Wood Products,4.69,161,S007,10,0.65,board feet
12/17/2020,White Oak Lumber,L001,Lumber and Wood Products,4.44,110,S006,10,0.88,board feet
12/18/2020,White Oak Lumber,L001,Lumber and Wood Products,4.58,117,S008,10,0.96,board feet
12/19/2020,White Oak Lumber,L001,Lumber and Wood Products,4.46,130,S002,10,0.9,board feet
12/20/2020,White Oak Lumber,L001,Lumber and Wood Products,4.38,131,S003,10,0.85,board feet
12/21/2020,White Oak Lumber,L001,Lumber and Wood Products,4.67,119,S003,10,0.85,board feet
12/22/2020,White Oak Lumber,L001,Lumber and Wood Products,4.54,151,S009,10,0.87,board feet
12/23/2020,White Oak Lumber,L001,Lumber and Wood Products,4.56,153,S006,10,0.88,board feet
12/24/2020,White Oak Lumber,L001,Lumber and Wood Products,4.4,133,S006,10,0.88,board feet
12/25/2020,White Oak Lumber,L001,Lumber and Wood Products,4.46,153,S010,10,0.75,board feet
12/26/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,133,S008,10,0.96,board feet
12/27/2020,White Oak Lumber,L001,Lumber and Wood Products,4.52,141,S009,10,0.87,board feet
12/28/2020,White Oak Lumber,L001,Lumber and Wood Products,4.6,151,S003,10,0.85,board feet
12/29/2020,White Oak Lumber,L001,Lumber and Wood Products,4.57,124,S009,10,0.87,board feet
12/30/2020,White Oak Lumber,L001,Lumber and Wood Products,4.48,174,S002,10,0.9,board feet
12/31/2020,White Oak Lumber,L001,Lumber and Wood Products,4.45,164,S004,10,0.98,board feet
1/1/2021,White Oak Lumber,L001,Lumber and Wood Products,4.63,163,S008,10,0.96,board feet
1/2/2021,White Oak Lumber,L001,Lumber and Wood Products,4.65,152,S003,10,0.85,board feet
1/3/2021,White Oak Lumber,L001,Lumber and Wood Products,4.62,148,S010,10,0.75,board feet
1/4/2021,White Oak Lumber,L001,Lumber and Wood Products,4.64,136,S009,10,0.87,board feet
1/5/2021,White Oak Lumber,L001,Lumber and Wood Products,4.77,139,S007,10,0.51,board feet
1/6/2021,White Oak Lumber,L001,Lumber and Wood Products,4.61,154,S007,10,0.8,board feet
1/7/2021,White Oak Lumber,L001,Lumber and Wood Products,4.58,140,S005,10,0.92,board feet
1/8/2021,White Oak Lumber,L001,Lumber and Wood Products,4.7,184,S007,10,0.8,board feet
1/9/2021,White Oak Lumber,L001,Lumber and Wood Products,4.59,139,S003,10,0.85,board feet
1/10/2021,White Oak Lumber,L001,Lumber and Wood Products,4.64,155,S006,10,0.88,board feet
1/11/2021,White Oak Lumber,L001,Lumber and Wood Products,4.55,134,S006,10,0.88,board feet
1/12/2021,White Oak Lumber,L001,Lumber and Wood Products,4.67,160,S008,10,0.96,board feet
1/13/2021,White Oak Lumber,L001,Lumber and Wood Products,4.64,135,S003,10,0.85,board feet
1/14/2021,White Oak Lumber,L001,Lumber and Wood Products,4.58,167,S006,10,0.88,board feet
1/15/2021,White Oak Lumber,L001,Lumber and Wood Products,4.61,148,S003,10,0.85,board feet
1/16/2021,White Oak Lumber,L001,Lumber and Wood Products,4.64,135,S006,10,0.88,board feet
1/17/2021,White Oak Lumber,L001,Lumber and Wood Products,4.84,141,S005,10,0.92,board feet
1/18/2021,White Oak Lumber,L001,Lumber and Wood Products,4.62,149,S008,10,0.96,board feet
1/19/2021,White Oak Lumber,L001,Lumber and Wood Products,4.84,135,S010,10,0.38,board feet
1/20/2021,White Oak Lumber,L001,Lumber and Wood Products,4.69,146,S009,10,0.87,board feet
1/21/2021,White Oak Lumber,L001,Lumber and Wood Products,4.56,125,S008,10,0.58,board feet
1/22/2021,White Oak Lumber,L001,Lumber and Wood Products,4.68,151,S008,10,0.96,board feet
1/23/2021,White Oak Lumber,L001,Lumber and Wood Products,4.69,161,S005,10,0.92,board feet
1/24/2021,White Oak Lumber,L001,Lumber and Wood Products,4.77,164,S003,10,0.85,board feet
1/25/2021,White Oak Lumber,L001,Lumber and Wood Products,4.64,164,S010,10,0.75,board feet
1/26/2021,White Oak Lumber,L001,Lumber and Wood Products,4.77,166,S007,10,0.8,board feet
1/27/2021,White Oak Lumber,L001,Lumber and Wood Products,4.75,146,S002,10,0.9,board feet
1/28/2021,White Oak Lumber,L001,Lumber and Wood Products,4.56,176,S002,10,0.9,board feet
1/29/2021,White Oak Lumber,L001,Lumber and Wood Products,4.56,149,S007,10,0.67,board feet
1/30/2021,White Oak Lumber,L001,Lumber and Wood Products,4.51,170,S009,10,0.87,board feet
1/31/2021,White Oak Lumber,L001,Lumber and Wood Products,4.75,171,S007,10,0.8,board feet
2/1/2021,White Oak Lumber,L001,Lumber and Wood Products,4.68,156,S001,10,0.95,board feet
2/2/2021,White Oak Lumber,L001,Lumber and Wood Products,4.92,147,S003,10,0.85,board feet
2/3/2021,White Oak Lumber,L001,Lumber and Wood Products,4.94,150,S009,10,0.87,board feet
2/4/2021,White Oak Lumber,L001,Lumber and Wood Products,5.01,143,S006,10,0.88,board feet
2/5/2021,White Oak Lumber,L001,Lumber and Wood Products,4.87,166,S005,10,0.92,board feet
2/6/2021,White Oak Lumber,L001,Lumber and Wood Products,4.88,187,S001,10,0.95,board feet
2/7/2021,White Oak Lumber,L001,Lumber and Wood Products,4.8,158,S004,10,0.98,board feet
2/8/2021,White Oak Lumber,L001,Lumber and Wood Products,4.66,141,S005,10,0.92,board feet
2/9/2021,White Oak Lumber,L001,Lumber and Wood Products,4.69,151,S009,10,0.87,board feet
2/10/2021,White Oak Lumber,L001,Lumber and Wood Products,4.75,170,S008,10,0.96,board feet
2/11/2021,White Oak Lumber,L001,Lumber and Wood Products,4.86,166,S006,10,0.88,board feet
2/12/2021,White Oak Lumber,L001,Lumber and Wood Products,4.76,269,S009,10,0.87,board feet
2/13/2021,White Oak Lumber,L001,Lumber and Wood Products,4.75,149,S010,10,0.59,board feet
2/14/2021,White Oak Lumber,L001,Lumber and Wood Products,4.97,136,S001,10,0.95,board feet
2/15/2021,White Oak Lumber,L001,Lumber and Wood Products,4.73,146,S010,10,0.75,board feet
2/16/2021,White Oak Lumber,L001,Lumber and Wood Products,4.69,131,S010,10,0.75,board feet
2/17/2021,White Oak Lumber,L001,Lumber and Wood Products,4.9,159,S001,10,0.95,board feet
2/18/2021,White Oak Lumber,L001,Lumber and Wood Products,4.9,158,S008,10,0.96,board feet
2/19/2021,White Oak Lumber,L001,Lumber and Wood Products,4.9,146,S009,10,0.87,board feet
2/20/2021,White Oak Lumber,L001,Lumber and Wood Products,4.75,145,S004,10,0.98,board feet
2/21/2021,White Oak Lumber,L001,Lumber and Wood Products,4.75,161,S008,10,0.96,board feet
2/22/2021,White Oak Lumber,L001,Lumber and Wood Products,4.95,132,S008,10,0.96,board feet
2/23/2021,White Oak Lumber,L001,Lumber and Wood Products,4.77,155,S008,10,0.96,board feet
2/24/2021,White Oak Lumber,L001,Lumber and Wood Products,4.82,185,S005,10,0.92,board feet
2/25/2021,White Oak Lumber,L001,Lumber and Wood Products,4.95,165,S001,10,0.95,board feet
2/26/2021,White Oak Lumber,L001,Lumber and Wood Products,4.74,189,S005,10,0.92,board feet
2/27/2021,White Oak Lumber,L001,Lumber and Wood Products,4.74,159,S009,10,0.87,board feet
2/28/2021,White Oak Lumber,L001,Lumber and Wood Products,4.78,182,S005,10,0.92,board feet
3/1/2021,White Oak Lumber,L001,Lumber and Wood Products,4.94,173,S001,10,0.95,board feet
3/2/2021,White Oak Lumber,L001,Lumber and Wood Products,4.79,195,S002,10,0.9,board feet
3/3/2021,White Oak Lumber,L001,Lumber and Wood Products,4.79,358,S007,10,0.49,board feet
3/4/2021,White Oak Lumber,L001,Lumber and Wood Products,4.86,193,S002,10,0.9,board feet
3/5/2021,White Oak Lumber,L001,Lumber and Wood Products,4.97,187,S009,10,0.87,board feet
3/6/2021,White Oak Lumber,L001,Lumber and Wood Products,4.95,191,S009,10,0.87,board feet
3/7/2021,White Oak Lumber,L001,Lumber and Wood Products,4.87,172,S006,10,0.88,board feet
3/8/2021,White Oak Lumber,L001,Lumber and Wood Products,4.96,149,S009,10,0.77,board feet
3/9/2021,White Oak Lumber,L001,Lumber and Wood Products,4.79,185,S004,10,0.98,board feet
3/10/2021,White Oak Lumber,L001,Lumber and Wood Products,4.91,188,S009,10,0.76,board feet
3/11/2021,White Oak Lumber,L001,Lumber and Wood Products,4.91,166,S010,10,0.5,board feet
3/12/2021,White Oak Lumber,L001,Lumber and Wood Products,5.04,180,S008,10,0.96,board feet
3/13/2021,White Oak Lumber,L001,Lumber and Wood Products,4.94,160,S006,10,0.88,board feet
3/14/2021,White Oak Lumber,L001,Lumber and Wood Products,4.71,171,S008,10,0.96,board feet
3/15/2021,White Oak Lumber,L001,Lumber and Wood Products,4.78,161,S010,10,0.66,board feet
3/16/2021,White Oak Lumber,L001,Lumber and Wood Products,4.95,153,S002,10,0.9,board feet
3/17/2021,White Oak Lumber,L001,Lumber and Wood Products,4.72,138,S005,10,0.92,board feet
3/18/2021,White Oak Lumber,L001,Lumber and Wood Products,4.9,153,S005,10,0.92,board feet
3/19/2021,White Oak Lumber,L001,Lumber and Wood Products,4.85,164,S005,10,0.67,board feet
3/20/2021,White Oak Lumber,L001,Lumber and Wood Products,4.9,141,S010,10,0.75,board feet
3/21/2021,White Oak Lumber,L001,Lumber and Wood Products,4.84,170,S004,10,0.98,board feet
3/22/2021,White Oak Lumber,L001,Lumber and Wood Products,5,153,S005,10,0.92,board feet
3/23/2021,White Oak Lumber,L001,Lumber and Wood Products,4.87,130,S002,10,0.9,board feet
3/24/2021,White Oak Lumber,L001,Lumber and Wood Products,4.95,173,S008,10,0.96,board feet
3/25/2021,White Oak Lumber,L001,Lumber and Wood Products,4.95,148,S003,10,0.85,board feet
3/26/2021,White Oak Lumber,L001,Lumber and Wood Products,4.79,168,S001,10,0.74,board feet
3/27/2021,White Oak Lumber,L001,Lumber and Wood Products,4.94,162,S010,10,0.75,board feet
3/28/2021,White Oak Lumber,L001,Lumber and Wood Products,4.85,199,S010,10,0.75,board feet
3/29/2021,White Oak Lumber,L001,Lumber and Wood Products,4.95,181,S007,10,0.8,board feet
3/30/2021,White Oak Lumber,L001,Lumber and Wood Products,4.8,147,S003,10,0.85,board feet
3/31/2021,White Oak Lumber,L001,Lumber and Wood Products,4.88,183,S006,10,0.88,board feet
4/1/2021,White Oak Lumber,L001,Lumber and Wood Products,4.98,172,S005,10,0.7,board feet
4/2/2021,White Oak Lumber,L001,Lumber and Wood Products,4.98,169,S003,10,0.85,board feet
4/3/2021,White Oak Lumber,L001,Lumber and Wood Products,4.85,203,S006,10,0.88,board feet
4/4/2021,White Oak Lumber,L001,Lumber and Wood Products,4.97,162,S006,10,0.78,board feet
4/5/2021,White Oak Lumber,L001,Lumber and Wood Products,4.99,166,S009,10,0.67,board feet
4/6/2021,White Oak Lumber,L001,Lumber and Wood Products,4.81,170,S001,10,0.95,board feet
4/7/2021,White Oak Lumber,L001,Lumber and Wood Products,4.78,169,S010,10,0.75,board feet
4/8/2021,White Oak Lumber,L001,Lumber and Wood Products,5,178,S005,10,0.92,board feet
4/9/2021,White Oak Lumber,L001,Lumber and Wood Products,4.83,170,S010,10,0.75,board feet
4/10/2021,White Oak Lumber,L001,Lumber and Wood Products,4.95,161,S008,10,0.96,board feet
4/11/2021,White Oak Lumber,L001,Lumber and Wood Products,4.93,168,S002,10,0.9,board feet
4/12/2021,White Oak Lumber,L001,Lumber and Wood Products,4.89,164,S009,10,0.87,board feet
4/13/2021,White Oak Lumber,L001,Lumber and Wood Products,5.1,155,S001,10,0.95,board feet
4/14/2021,White Oak Lumber,L001,Lumber and Wood Products,4.84,162,S010,10,0.58,board feet
4/15/2021,White Oak Lumber,L001,Lumber and Wood Products,4.86,153,S010,10,0.5,board feet
4/16/2021,White Oak Lumber,L001,Lumber and Wood Products,5.01,170,S005,10,0.92,board feet
4/17/2021,White Oak Lumber,L001,Lumber and Wood Products,4.98,173,S006,10,0.88,board feet
4/18/2021,White Oak Lumber,L001,Lumber and Wood Products,4.96,153,S005,10,0.92,board feet
4/19/2021,White Oak Lumber,L001,Lumber and Wood Products,4.97,143,S001,10,0.95,board feet
4/20/2021,White Oak Lumber,L001,Lumber and Wood Products,4.89,151,S002,10,0.9,board feet
4/21/2021,White Oak Lumber,L001,Lumber and Wood Products,4.84,171,S005,10,0.92,board feet
4/22/2021,White Oak Lumber,L001,Lumber and Wood Products,5.1,154,S010,10,0.62,board feet
4/23/2021,White Oak Lumber,L001,Lumber and Wood Products,4.83,169,S009,10,0.87,board feet
4/24/2021,White Oak Lumber,L001,Lumber and Wood Products,4.75,159,S010,10,0.4,board feet
